%Al2O3 dielectric function measured via Ellipsometry @ IM2NP (D. Grosso)
%Energy (eV)	n	k
1.943	1.606	0.000
1.948	1.606	0.000
1.953	1.606	0.000
1.958	1.606	0.000
1.963	1.606	0.000
1.968	1.606	0.000
1.973	1.606	0.000
1.978	1.606	0.000
1.983	1.606	0.000
1.988	1.606	0.000
1.993	1.607	0.000
1.998	1.607	0.000
2.003	1.607	0.000
2.008	1.607	0.000
2.013	1.607	0.000
2.018	1.607	0.000
2.024	1.607	0.000
2.029	1.607	0.000
2.034	1.607	0.000
2.040	1.608	0.000
2.045	1.608	0.000
2.050	1.608	0.000
2.056	1.608	0.000
2.061	1.608	0.000
2.066	1.608	0.000
2.072	1.608	0.000
2.077	1.608	0.000
2.083	1.608	0.000
2.089	1.609	0.000
2.094	1.609	0.000
2.100	1.609	0.000
2.105	1.609	0.000
2.111	1.609	0.000
2.117	1.609	0.000
2.123	1.609	0.000
2.128	1.609	0.000
2.134	1.610	0.000
2.140	1.610	0.000
2.146	1.610	0.000
2.152	1.610	0.000
2.158	1.610	0.000
2.164	1.610	0.000
2.170	1.610	0.000
2.176	1.610	0.000
2.182	1.611	0.000
2.188	1.611	0.000
2.194	1.611	0.000
2.200	1.611	0.000
2.206	1.611	0.000
2.213	1.611	0.000
2.219	1.611	0.000
2.225	1.612	0.000
2.232	1.612	0.000
2.238	1.612	0.000
2.244	1.612	0.000
2.251	1.612	0.000
2.257	1.612	0.000
2.264	1.613	0.000
2.271	1.613	0.000
2.277	1.613	0.000
2.284	1.613	0.000
2.291	1.613	0.000
2.297	1.613	0.000
2.304	1.613	0.000
2.311	1.614	0.000
2.318	1.614	0.000
2.325	1.614	0.000
2.331	1.614	0.000
2.338	1.614	0.000
2.345	1.614	0.000
2.353	1.615	0.000
2.360	1.615	0.000
2.367	1.615	0.000
2.374	1.615	0.000
2.381	1.615	0.000
2.388	1.615	0.000
2.396	1.616	0.000
2.403	1.616	0.000
2.411	1.616	0.000
2.418	1.616	0.000
2.426	1.616	0.000
2.433	1.617	0.000
2.441	1.617	0.000
2.448	1.617	0.000
2.456	1.617	0.000
2.464	1.617	0.000
2.472	1.618	0.000
2.479	1.618	0.000
2.487	1.618	0.000
2.495	1.618	0.000
2.503	1.618	0.000
2.511	1.619	0.000
2.519	1.619	0.000
2.527	1.619	0.000
2.536	1.619	0.000
2.544	1.619	0.000
2.552	1.620	0.000
2.561	1.620	0.000
2.569	1.620	0.000
2.577	1.620	0.000
2.586	1.621	0.000
2.594	1.621	0.000
2.603	1.621	0.000
2.612	1.621	0.000
2.621	1.621	0.000
2.629	1.622	0.000
2.638	1.622	0.000
2.647	1.622	0.000
2.656	1.622	0.000
2.665	1.623	0.000
2.674	1.623	0.000
2.683	1.623	0.000
2.693	1.623	0.000
2.702	1.624	0.000
2.711	1.624	0.000
2.721	1.624	0.000
2.730	1.625	0.000
2.740	1.625	0.000
2.749	1.625	0.000
2.759	1.625	0.000
2.769	1.626	0.000
2.779	1.626	0.000
2.789	1.626	0.000
2.799	1.626	0.000
2.809	1.627	0.000
2.819	1.627	0.000
2.829	1.627	0.000
2.839	1.628	0.000
2.850	1.628	0.000
2.860	1.628	0.000
2.870	1.629	0.000
2.881	1.629	0.000
2.892	1.629	0.000
2.902	1.630	0.000
2.913	1.630	0.000
2.924	1.630	0.000
2.935	1.630	0.000
2.946	1.631	0.000
2.957	1.631	0.000
2.968	1.632	0.000
2.980	1.632	0.000
2.991	1.632	0.000
3.003	1.633	0.000
3.014	1.633	0.000
3.026	1.633	0.000
3.037	1.634	0.000
3.049	1.634	0.000
3.061	1.634	0.000
3.073	1.635	0.000
3.085	1.635	0.000
3.098	1.636	0.000
3.110	1.636	0.000
3.122	1.636	0.000
3.135	1.637	0.000
3.147	1.637	0.000
3.160	1.638	0.000
3.173	1.638	0.000
3.186	1.638	0.000
3.199	1.639	0.000
3.212	1.639	0.000
3.225	1.640	0.000
3.238	1.640	0.000
3.252	1.641	0.000
3.265	1.641	0.000
3.279	1.642	0.000
3.293	1.642	0.000
3.307	1.642	0.000
3.321	1.643	0.000
3.335	1.643	0.000
3.349	1.644	0.000
