1.001, 1.4551868771953462, 25.577141993197355
1.4746315789473683, 1.455089889591057, 21.07304469330941
1.9482631578947367, 13.743085230251472, 18.33349414713464
2.4218947368421055, 10.910100355056956, 16.443392428365723
2.895526315789474, 9.06045709110512, 15.03852683342589
3.3691578947368424, 7.77495278082582, 13.941463657354173
3.8427894736842108, 6.838724693471792, 13.054064585141942
4.316421052631579, 6.131104118382888, 12.317062699974775
4.790052631578948, 5.579858975473286, 11.692272018302067
5.263684210526316, 5.139571051251383, 11.15383305953719
5.737315789473685, 4.7804957016367124, 10.683527589802523
6.210947368421053, 4.482461871826239, 10.2681009255127
6.684578947368422, 4.231369948960428, 9.897648463187323
7.15821052631579, 4.017099458147468, 9.56460016632396
7.631842105263159, 3.832214775614252, 9.26305760599621
8.105473684210526, 3.671139303319467, 8.988347474759495
8.579105263157896, 3.529613709257176, 8.73671270937204
9.052736842105263, 3.4043315270351995, 8.505093753732522
9.526368421052632, 3.292688461806567, 8.29097043674886
10.0, 3.192606368326477, 8.092245564320942
