%Opt. Const. of TiO2 (Cauchy) vs. nm		
%E	n	k
3.347385883	2.830765	0
3.333165394	2.822672	0
3.319065208	2.814732	0
3.305083551	2.806942	0
3.291219195	2.799297	0
3.277470135	2.791794	0
3.263835745	2.78443	0
3.25031406	2.777201	0
3.236903689	2.770105	0
3.223603521	2.763139	0
3.210411956	2.756299	0
3.197327907	2.749583	0
3.184350081	2.742987	0
3.171476687	2.73651	0
3.158706961	2.730148	0
3.146039895	2.723898	0
3.133473535	2.71776	0
3.121007165	2.711728	0
3.108639595	2.705803	0
3.096369663	2.69998	0
3.084195965	2.694259	0
3.072117624	2.688636	0
3.060133283	2.683109	0
3.04824208	2.677677	0
3.036442934	2.672338	0
3.024734558	2.667089	0
3.01311635	2.661928	0
3.001586834	2.656854	0
2.990144993	2.651865	0
2.978790266	2.646958	0
2.967521457	2.642133	0
2.956337367	2.637388	0
2.945237481	2.63272	0
2.934220203	2.628128	0
2.923285263	2.623612	0
2.912431305	2.619168	0
2.901657654	2.614796	0
2.890963823	2.610494	0
2.880348123	2.606261	0
2.8698101	2.602095	0
2.859348898	2.597996	0
2.848963693	2.593961	0
2.838653647	2.589989	0
2.82841796	2.58608	0
2.818255824	2.582231	0
2.808166442	2.578442	0
2.79814905	2.574712	0
2.788202866	2.571038	0
2.778327146	2.567421	0
2.768521516	2.56386	0
2.758784476	2.560352	0
2.749115693	2.556898	0
2.739514628	2.553495	0
2.729980206	2.550143	0
2.720512289	2.546842	0
2.711109455	2.543589	0
2.701771572	2.540385	0
2.692497968	2.537228	0
2.683287815	2.534117	0
2.674140277	2.531052	0
2.665055074	2.528032	0
2.656031566	2.525055	0
2.647068787	2.522121	0
2.638166462	2.51923	0
2.629323816	2.51638	0
2.620540249	2.51357	0
2.611815507	2.510801	0
2.603148336	2.508071	0
2.594538828	2.505379	0
2.585986087	2.502725	0
2.577489542	2.500108	0
2.569048813	2.497528	0
2.560663181	2.494984	0
2.552332276	2.492474	0
2.544055248	2.49	0
2.535831884	2.487559	0
2.527661672	2.485151	0
2.519544091	2.482777	0
2.51147833	2.480434	0
2.503464354	2.478123	0
2.495501204	2.475843	0
2.487589012	2.473594	0
2.479726377	2.471375	0
2.47191389	2.469186	0
2.464150182	2.467025	0
2.456435382	2.464893	0
2.448768738	2.462789	0
2.44114995	2.460712	0
2.433578571	2.458663	0
2.426054156	2.45664	0
2.418576122	2.454643	0
2.411144052	2.452673	0
2.403757802	2.450727	0
2.396416385	2.448807	0
2.389120237	2.446911	0
2.381868382	2.445039	0
2.374660417	2.44319	0
2.367495947	2.441365	0
2.360375125	2.439564	0
2.353296738	2.437784	0
2.346260949	2.436027	0
2.339267104	2.434292	0
2.332315099	2.432578	0
2.325404026	2.430885	0
2.318534319	2.429213	0
2.311705081	2.427562	0
2.304915956	2.425931	0
2.298166851	2.424319	0
2.291457156	2.422727	0
2.284786786	2.421155	0
2.278155135	2.419601	0
2.271562122	2.418066	0
2.26500716	2.416549	0
2.258490172	2.415051	0
2.252010581	2.41357	0
2.245568308	2.412107	0
2.239162788	2.410661	0
2.232793954	2.409231	0
2.22646125	2.407819	0
2.220164605	2.406423	0
2.213903716	2.405044	0
2.207678044	2.40368	0
2.201487521	2.402332	0
2.195331623	2.401	0
2.189210288	2.399682	0
2.183123229	2.39838	0
2.177069697	2.397093	0
2.171050103	2.39582	0
2.16506371	2.394562	0
2.159110465	2.393318	0
2.153190101	2.392088	0
2.147302116	2.390871	0
2.141446467	2.389668	0
2.135622447	2.388479	0
2.129830686	2.387303	0
2.124070257	2.386139	0
2.118340904	2.384989	0
2.112642596	2.383851	0
2.106975078	2.382726	0
2.101338106	2.381613	0
2.095731217	2.380512	0
2.090154169	2.379422	0
2.084607153	2.378345	0
2.079089497	2.377279	0
2.0736014	2.376225	0
2.068142199	2.375182	0
2.062711669	2.37415	0
2.057309791	2.373128	0
2.051936339	2.372118	0
2.046591296	2.371119	0
2.041273822	2.37013	0
2.035984317	2.369151	0
2.030722153	2.368182	0
2.025487326	2.367224	0
2.020279615	2.366276	0
2.015098615	2.365337	0
2.009944517	2.364408	0
2.004816719	2.363488	0
1.999715217	2.362578	0
1.994640001	2.361678	0
1.989590286	2.360786	0
1.984566466	2.359904	0
1.979568142	2.35903	0
1.974594936	2.358165	0
1.969646843	2.357309	0
1.964723869	2.356462	0
1.959825441	2.355623	0
1.954951568	2.354792	0
1.95010206	2.35397	0
1.945276556	2.353155	0
1.940475244	2.352349	0
1.935697757	2.351551	0
1.930943739	2.35076	0
1.926213381	2.349978	0
1.921506142	2.349203	0
1.916822213	2.348435	0
1.912161067	2.347675	0
1.907522893	2.346922	0
1.902907166	2.346177	0
1.898314076	2.345438	0
1.893743107	2.344707	0
1.889194273	2.343983	0
1.884667589	2.343265	0
1.88016272	2.342555	0
1.875679335	2.341851	0
1.871217457	2.341154	0
1.866777096	2.340463	0
1.862357929	2.339779	0
1.857959636	2.339101	0
1.85358241	2.338429	0
1.849225757	2.337764	0
1.844889871	2.337105	0
1.840574439	2.336452	0
1.836279478	2.335805	0
1.832004518	2.335164	0
1.827749578	2.334529	0
1.823514522	2.333899	0
1.819299374	2.333276	0
1.815103827	2.332658	0
1.810927588	2.332046	0
1.806770845	2.331439	0
1.8026333	2.330837	0
1.798514819	2.330241	0
1.794415433	2.329651	0
1.790334693	2.329065	0
1.786272784	2.328485	0
1.782229421	2.32791	0
1.778204478	2.32734	0
1.774197983	2.326775	0
1.770209502	2.326215	0
1.766239222	2.32566	0
1.762286862	2.32511	0
1.758352304	2.324565	0
1.754435426	2.324024	0
1.750536264	2.323488	0
1.746654543	2.322957	0
1.742790151	2.32243	0
1.738943116	2.321908	0
1.735113177	2.321391	0
1.73130007	2.320877	0
1.727504129	2.320369	0
1.72372494	2.319864	0
1.719962398	2.319364	0
1.716216391	2.318868	0
1.71248681	2.318376	0
1.708773833	2.317888	0
1.705076781	2.317405	0
1.701396119	2.316925	0
1.697731455	2.31645	0
1.694082827	2.315978	0
1.690449988	2.31551	0
1.686832699	2.315047	0
1.683231273	2.314587	0
1.679645332	2.314131	0
1.676074775	2.313678	0
1.672519645	2.313229	0
1.668979698	2.312784	0
1.665454842	2.312343	0
1.661945117	2.311905	0
1.658450286	2.311471	0
1.65497026	2.31104	0
1.65150521	2.310613	0
1.648054638	2.310189	0
1.644618856	2.309769	0
1.64119737	2.309351	0
1.637790486	2.308938	0
1.634397715	2.308527	0
1.631019236	2.30812	0
1.627654956	2.307716	0
1.624304526	2.307316	0
1.620968251	2.306918	0
1.61764578	2.306523	0
1.61433703	2.306132	0
1.611042042	2.305744	0
1.607760732	2.305358	0
1.604492891	2.304976	0
1.601238556	2.304597	0
1.597997524	2.30422	0
1.594769834	2.303847	0
1.591555283	2.303476	0
1.588353911	2.303109	0
1.585165766	2.302744	0
1.581990393	2.302382	0
1.578827961	2.302022	0
1.57567827	2.301666	0
1.572541365	2.301311	0
1.569417167	2.30096	0
1.566305479	2.300612	0
1.563206346	2.300266	0
1.560119692	2.299922	0
1.557045324	2.299582	0
1.553983286	2.299243	0
1.550933506	2.298908	0
1.547895789	2.298574	0
1.544870184	2.298244	0
1.541856502	2.297915	0
1.538854905	2.297589	0
1.535865087	2.297266	0
1.532887096	2.296945	0
1.529920747	2.296626	0
1.526966198	2.296309	0
1.524023156	2.295995	0
1.521091663	2.295684	0
1.51817154	2.295374	0
1.515262834	2.295067	0
1.512365477	2.294762	0
1.509479405	2.294459	0
1.506604548	2.294158	0
1.503740733	2.293859	0
1.500888118	2.293563	0
1.498046415	2.293269	0
1.495215672	2.292976	0
1.492395718	2.292686	0
1.489586708	2.292398	0
1.48678836	2.292112	0
1.484000725	2.291828	0
1.481223739	2.291546	0
1.478457342	2.291266	0
1.475701366	2.290988	0
1.472955966	2.290712	0
1.470220975	2.290438	0
1.467496227	2.290165	0
1.464781772	2.289895	0
1.462077656	2.289626	0
1.459383507	2.28936	0
1.45669958	2.289095	0
1.454025716	2.288832	0
1.45136196	2.288571	0
1.448707948	2.288311	0
1.446063933	2.288054	0
1.443429755	2.287798	0
1.440805261	2.287544	0
1.438190496	2.287291	0
1.435585509	2.28704	0
1.432990144	2.286791	0
1.430404347	2.286544	0
1.427827966	2.286298	0
1.425261151	2.286054	0
1.422703745	2.285812	0
1.4201556	2.285571	0
1.417616766	2.285332	0
1.415087287	2.285094	0
1.412567016	2.284858	0
1.410055805	2.284624	0
1.4075537	2.284391	0
1.405060849	2.28416	0
1.402576812	2.28393	0
1.400101833	2.283701	0
1.397635764	2.283474	0
1.395178656	2.283249	0
1.392730171	2.283025	0
1.390290647	2.282803	0
1.387859843	2.282582	0
1.385437618	2.282362	0
1.383024212	2.282144	0
1.380619291	2.281928	0
1.378222814	2.281712	0
1.37583483	2.281498	0
1.373455475	2.281286	0
1.371084523	2.281074	0
1.368721834	2.280864	0
1.36636755	2.280656	0
1.364021625	2.280449	0
1.361683835	2.280243	0
1.359354316	2.280038	0
1.357032754	2.279835	0
1.354719469	2.279633	0
1.352414239	2.279432	0
1.350117111	2.279233	0
1.34782786	2.279034	0
1.345546717	2.278837	0
1.343273194	2.278642	0
1.341007872	2.278447	0
1.338750265	2.278254	0
1.336500335	2.278062	0
1.334258218	2.277871	0
1.332023786	2.277681	0
1.329797173	2.277492	0
1.327578079	2.277305	0
1.325366551	2.277118	0
1.323162637	2.276933	0
1.320966128	2.276749	0
1.318777242	2.276566	0
1.316595682	2.276385	0
1.314421499	2.276204	0
1.312254823	2.276024	0
1.310095448	2.275846	0
1.307943336	2.275668	0
1.305798537	2.275492	0
1.303660926	2.275316	0
1.301530385	2.275142	0
1.29940713	2.274969	0
1.297291039	2.274797	0
1.295181913	2.274626	0
1.293079796	2.274456	0
1.29098474	2.274286	0
1.288896788	2.274118	0
1.286815661	2.273951	0
1.284741487	2.273785	0
1.282674151	2.27362	0
1.280613699	2.273455	0
1.278559938	2.273292	0
1.276513074	2.27313	0
1.274472912	2.272969	0
1.272439423	2.272808	0
1.270412729	2.272649	0
1.268392559	2.27249	0
1.266378963	2.272332	0
1.264372065	2.272176	0
1.262371674	2.27202	0
1.260377915	2.271865	0
1.258390523	2.271711	0
1.256409544	2.271558	0
1.254435024	2.271406	0
1.252466932	2.271254	0
1.250505238	2.271104	0
1.248549832	2.270954	0
1.246600684	2.270805	0
1.244657919	2.270657	0
1.242721275	2.27051	0
1.240790951	2.270364	0
