# Created by Octave 6.4.0, Thu Apr 11 17:02:09 2024 CEST <pauline@nanotower>
# name: N
# type: scalar
200


# name: P1
# type: complex matrix
# rows: 84
# columns: 42
 (-0.48623323846240812,0.71889274496791911) (0.67367717947556849,0.14727274375540877) (0.86682137281340055,1.479708956543315) (-0.30093303562466822,0.46695591468378861) (-0.32279169047674483,1.2259253734323363) (-0.30433788246722637,-1.5612247004373065) (-0.44000291542171832,0.75245694999599699) (0.40856631787610309,-0.059771576941913485) (0.68557320606818839,-1.0815131899074817) (-0.34353631754365965,-0.014682592115523176) (0.36050187900277919,-1.0852341717457832) (-0.31363902997314685,-0.12236340667147529) (0.19701726147795839,-1.0295009430679758) (0.34322522178867759,0.020286573381152206) (0.10701225150002683,1.1369166170677014) (-0.34489202111483969,0.090099694214831105) (-0.70675257419943538,-1.0304796676755601) (0.26082318822531986,-0.19813681261621841) (-1.59489361360535,0.031017637153315639) (1.1580906966173679,0.69786010708616386) (-0.1119428825905787,0.19877760000307704) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (-0.065187939268126896,1.1400296763129982) (0.54912633105424935,0.65040214010095754) (0.77046181377276457,1.2652046895272249) (0.074415369204424126,1.0694528192081687) (-0.1394108740099797,0.89454800604254869) (-1.2713717751609623,-1.1173502204827011) (-0.38523633497151893,1.4261080570383369) (0.2318574780330859,0.67159672387943703) (0.32546608651744785,-1.2791815147122489) (-0.19271258632211755,-0.62168396220886957) (0.22775278292436174,-1.1109026473851744) (-0.27319861808089646,-0.77500538036555899) (0.083476151048571812,-0.87214667609991381) (0.52177428665414749,0.67665382412474828) (0.081593219239437464,0.84729063800141025) (-0.84604839413332622,-0.58399247549847744) (-0.35912567104324394,-0.65259560025982266) (1.1828795710853492,0.31234424340065969) (0.84130296350822154,-0.3581161606725411) (0.28356223476831582,0.3610431445023623) (-1.5146691237122119,0.10584373473211012) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (0.41638864893921856,1.2807837268628619) (0.58794929421268538,1.2013114065714547) (0.29109189325112389,0.8816870294946676) (0.47435833296313745,1.2264837857406883) (-0.23746980407635962,0.036479098739350194) (-1.5667571774230136,-0.28102585179699691) (-0.36500696601688082,1.5662034704044989) (0.33460947431837046,1.5396532887474252) (0.20232375872093575,-0.75266663922629473) (-0.30409489526924893,-1.2310040063086565) (0.39331513708288229,-0.55948395192178491) (-0.36596649626338695,-1.1188417651569251) (0.35633598096241181,-0.18707969832228849) (0.64229638582395421,0.86404892691838819) (-0.50483549645584247,0.073565806761018163) (-0.84124780173339275,-0.59632919264543338) (0.81266347246587345,-0.073127350702010499) (0.67205855727897701,0.20538700646284661) (-0.191461918292919,0.064906705104473147) (-1.3561244800506687,0.19519568850439784) (0.80078597123388717,-0.26002466401193375) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (0.77449671663628361,1.0913018184866465) (0.70502442883103589,1.6105969950099017) (-0.51693407246861067,0.48550379410253297) (0.53511661438592006,0.87103978556617745) (-0.63032331386507645,-0.91904195561191415) (-1.2015569150346264,0.36358124467988429) (-0.57539477744965517,0.93124120774155283) (0.42967926653184813,1.8528579725116856) (0.59529354082103847,0.231745360194681) (-0.28722493421482065,-1.1415158642809526) (0.81038430397495398,0.28016458635903063) (-0.1084294137082164,-0.64459092873401691) (0.77978733482846274,0.44865210465386768) (0.037609050132542288,0.30649339774657169) (-0.91074229600347012,-0.39337056375500445) (0.37073150797739524,-0.066304248965200555) (0.79301700735943803,0.059216755729631851) (-1.1322757753638013,0.14026921630044234) (0.0069537706633815751,-0.03257359008027947) (0.7683917490130916,-0.15046427696266207) (-0.28291280313267392,0.10856261989398641) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (0.83593478307885549,0.62852054249183142) (0.72287639422381744,1.7225498409931501) (-1.4228014163341924,0.21147007625805991) (0.033511462989955852,0.24444865334706858) (-0.97980639550323767,-1.382814224580176) (-0.62895321559242734,0.54542215343221656) (-0.99921187774628284,-0.17504708039756706) (0.072075294763359887,1.1603704686541063) (1.0538081531950929,0.79348240844612439) (0.2418117072635837,-0.22477077648998012) (0.74906700764758294,0.58687345653952894) (0.52423343226289221,0.23947002345977811) (0.3761258017088473,0.27125649110759542) (-0.71562371344929876,-0.24180649050705721) (0.13163101001361285,-0.011247057931721646) (0.68574275897682169,0.077459589791929795) (-1.0765658071769566,0.040339746151877631) (0.81057410138758945,-0.17720555787265616) (-0.0055124312575498356,-0.014218004910195314) (-0.24894076281027691,0.17306258196821397) (-0.0065165504749792524,-0.02291522941645565) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (0.5116108944999268,0.058118972096453822) (0.45260545460352147,1.4987797330595107) (-2.0574552316050019,0.10008012266317545) (-0.85836649659336017,-0.21572936990143377) (-0.75499414971334211,-1.0351010290663671) (-0.24172624675656054,0.41905800071856719) (-1.1763769787397449,-0.90629196687450775) (-0.71689025599536582,-0.050170425644059748) (0.59683186641031483,0.34163445356737376) (0.73368537819308621,0.47128164799926758) (-0.23925605934851646,0.037631857870681053) (0.39532818870137421,0.29207859153286142) (-0.64203924969621773,-0.28267310786539318) (0.13166909361921489,0.014940553593771576) (0.734926162963072,0.2540094420503885) (-1.1143404757861082,-0.00021860432126542123) (0.69316640861820156,-0.26819911029146204) (-0.1981036702799549,0.14241719798746824) (-0.004010560994109031,-0.011950769322793918) (0.04353037906830267,-0.00092828029341012809) (-0.035385373401848795,0.012684096014962658) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (-0.13122008114049311,-0.39462192238803667) (-0.17580543003153096,1.0583167360914143) (-2.0760289280067497,0.04902613099627634) (-1.53274403581271,-0.19848644093772747) (0.16149482593024109,-0.2476375765930979) (-0.10541344075205655,0.25743658430056304) (-0.51643498166307922,-0.61937680268167628) (-0.96448807215094978,-0.57040767554859206) (-0.65153199857550292,-0.37471085181583702) (0.035518097276697511,0.041344389190293422) (-0.68745401222049851,-0.40191006512395133) (-0.70578077845007092,-0.35832294854845931) (-0.028284556178486402,-0.15290226425277417) (0.84205319061209472,0.20464596201569712) (-1.0107507297541678,0.052530903761651475) (0.59270272887677722,-0.20032277125026346) (-0.228314962669147,0.099334978260064682) (0.11270703967207914,-0.047314177958882035) (-0.0040246499686399243,-0.0090000015370439827) (-0.0098391471899398411,0.039879834234178353) (-0.022267256293155645,0.0087656138630608713) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (-0.84894062096671341,-0.54879233205354394) (-0.99896758613384629,0.62363725593461472) (-1.4037857109343681,-0.1262721088530927) (-1.3358023782567203,0.15791994255825412) (0.94519595004871915,0.17573870324026913) (-0.086296503652416479,0.18712818676596427) (0.67860763487700249,0.24776836223208604) (0.15174154339367546,-0.0059229320999188255) (-0.71915800100894689,-0.27885799948867396) (-0.95510344863971552,-0.49398586285202239) (0.57575828410501706,-0.12195755367862698) (-0.23387736204775503,-0.23650710708301417) (0.87591298265762541,0.061478856408201929) (-0.86144489199378371,0.097212958167609886) (0.56937598413783119,-0.11412565245392714) (-0.31972264069111339,0.11296153755567628) (0.080026729214205936,-0.094795639100071549) (0.025381289812981763,0.0097027824250838345) (-0.0039052043884967064,-0.006790733905079005) (0.001624188750108049,0.023072913229664524) (-0.016520363103991593,0.0099832712689738781) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (-1.303522155107673,-0.38261483740283003) (-1.6292910330445478,0.37443961233367073) (-0.38654579774330539,-0.49877077078880111) (-0.2335468017536379,0.33601315344676214) (0.47930444681446449,-0.02594937187611062) (-0.064800958411747753,0.19267187781983655) (0.91705681818968054,0.61486159402091456) (1.3010987672551326,0.52957714954187518) (0.81956061549392911,0.050241078481535167) (0.052387629026639786,-0.14167096527827108) (0.59775222756456581,0.1199628512196733) (0.84870126898181408,0.090558231443857551) (-0.82794160141689388,0.080820932762596512) (0.62839669008643972,-0.13160737711503045) (-0.28193344942663773,0.15669591721071263) (0.040353544574753542,-0.068488116858659992) (-0.0072473740157337572,-0.012332153303615284) (0.030968494723348214,-0.010721183975310555) (-0.0036524524859875827,-0.0050607780494309317) (0.0026682750793095718,0.019765447942048899) (-0.011744400091362194,0.0098174440827558298) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (-1.2433344426343189,-0.07411563555770774) (-1.6589723385442061,0.30461171122976793) (0.36480226248014458,-0.8461850866895787) (0.9051544975215301,0.025819309065693519) (-0.93387607499642711,-0.20270006472709295) (0.0026898674388321471,0.22577958265900375) (-0.43803935845200842,0.30226730168436544) (0.34982037858896686,0.32039196162122507) (0.76594538762777953,-0.119002992051052) (0.82862857863347505,0.022427751860536298) (-0.92160429412680078,0.10828958216730897) (-0.89101151082265928,0.02645696199176318) (0.54148622414664005,-0.19048211030852022) (-0.22157543130572677,0.1423494579805103) (0.065933257311826587,-0.043518891158073628) (-0.053043235510917712,0.021391326472172782) (0.0062881753891061379,-0.026760052894585568) (0.021663582953852012,-0.0093888624796989988) (-0.0032176940210246101,-0.0037172791590888189) (0.0032487060967991317,0.014918386902423345) (-0.0079746136275185703,0.0092543279054390967) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
 (-0.69206083905534033,0.10223734802540282) (-0.98320558881023146,0.22925155088165047) (0.43333988927584011,-0.73925918096469823) (1.0018105090383795,-0.34540160971948586) (-1.3455010030342571,0.032367029836764427) (0.093528016120388344,0.21459820529428295) (-1.3063100254792672,0.069974182368088514) (-1.1500593170831361,0.13288989779185661) (-0.97363212026532919,0.12961194152271341) (-0.92627897944000848,0.037203934318615094) (0.62683927608447976,-0.32860611431455472) (0.38032977381178379,-0.1474943385422777) (-0.18276774704792828,0.050222715494410868) (0.12232873709316637,-0.054276214279471158) (-0.022444834142189771,0.070093158756641336) (-0.026593814794118893,0.00031382736982753364) (-0.012469156684160133,-0.030096776596933744) (0.016695582425227097,-0.011656427184879824) (-0.0055803616012741189,-0.0020694050456800612) (0.01309754522411947,0.014574820315035448) (-0.0050836534785962577,0.0084989558028785821) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)


# name: P2
# type: complex matrix
# rows: 84
# columns: 42
 (0.21003135297625308,0.054514152494993695) (0.23068265641066832,0.031291940867351403) (-0.01725075387715827,0.10517707291402673) (-0.28668843710057024,-0.12669707285694989) (0.42825924166283869,0) (0.34068827783638245,-0.071733506359597424) (0.10538187518752282,0.18610113615937424) (0.43514699793845057,0) (0.42917256902541379,0) (0.38339638401986814,0) (0.39057895858227881,0.0023558977447850071) (-0.1814776362400958,0.12406282096337853) (0.15174268737158705,0.05618241134902123) (-0.11401037695478944,-0.0028743018090014588) (0.042260913793766619,0.029571025179189303) (-0.01178799872173359,0.02370702516690764) (0.0060467282678035635,-0.0089206716545713275) (-0.019118599466642013,0.00070934322509458563) (-8.4496302296757598e-05,-0.0022979383245887151) (0.0055365545092357126,-0.0070681600235056969) (0.0027369444513521881,0.0068795220491104179) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.34168657169258837,0.042038692049805426) (0.38249260901593485,0.019472240453718315) (0.092723533615349962,0.19387372333353242) (-0.20223474069336234,-0.041335858269372708) (0.22730597782710379,-0.014015174899490251) (0.37191242395490964,0) (0.13970945317175348,0.17955477001375514) (0.19700628670959955,-0.256323880425669) (-0.18108263000052782,0.044595219949492629) (-0.36970401465197766,0.04488435531696023) (-0.36848822131676529,0.060608251985835138) (0.45604171078589878,-0.053297783547757674) (-0.36451124780308547,-0.061967068960660898) (0.20502896050536837,-0.092521016810496085) (-0.081642003655615497,-0.045836243029300977) (0.025230277273137716,0.034372474045609773) (0.0079591573189778247,-0.011791444254590805) (-0.0086055368719446836,0.00025323082787389196) (-0.00017022312193125345,-0.0015031097488397188) (0.002527943318997381,-0.0040285874908920017) (0.001997437019961322,0.0041364767789950335) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.38545004582624315,0) (0.41123988948677026,0) (0.26237612742673549,0.19648899098016048) (0.13432766621237893,0.034511361569430299) (-0.15809103324754023,0.095465401805738787) (0.31405256098099471,-0.018880746306832133) (0.17140999987496486,0.16386035953169803) (-0.12113331579849593,-0.22366743433324315) (-0.37081107637047039,0.13819489916399114) (-0.20477052937352033,0.058381408594867554) (0.088465315650783888,-0.030989452020513935) (-0.22214568788019201,0.16891381748593634) (0.41695820752102142,0) (-0.33227873700479071,0.19407405138560394) (0.2267307100435971,0.078550983462629898) (-0.084487587883827736,-0.02970450439500092) (-0.0085741020518626115,0.015679542549447052) (-0.013567531777165721,0.009096350174159315) (-0.0005612870316182016,-0.0018883756468462216) (0.0021501959384686328,-0.0054760797363136646) (0.0039767224333358353,0.00550880289938354) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.3622345516641256,-0.040767733051165482) (0.34783865063567093,-0.0016236250103475458) (0.38946343230239205,0.11337137113019954) (0.38221799251337968,0) (-0.21317187700537699,0.14942500781381579) (0.26957204855273592,-0.076921966900026145) (0.1998791093543314,0.1409905187079698) (-0.024741516193516166,-0.17048720691345362) (0.036554569731312381,-0.020720257631999951) (0.23606887333292587,-0.1319820809641738) (0.2751042165551833,-0.14484390746402981) (0.019897320686986575,0.042029322109513337) (-0.26957331984467131,0.048877833112339203) (0.28800014915868499,-0.29403516783389083) (-0.36078771973182383,-0.063162446197697786) (0.22205951242549063,0.093909119911014166) (0.027422903042437607,-0.096122398379910351) (-0.005564172975592363,-0.018666849444274783) (-0.00085688614609257733,-0.0018521582567505089) (0.0010254096433733673,-0.0052286997848704948) (0.0023497387649832305,0.0021995279343881876) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.30156299715665308,-0.066297011987046225) (0.24859217395354838,0.013478230402191413) (0.41335817541126263,0) (0.3674552614295728,-0.060458786479969037) (-0.0027835236224578314,0.016565860214193425) (0.22318146333574876,-0.13671234970743423) (0.22468093721150034,0.11224240362101262) (0.15649711645520292,-0.21832059338134691) (0.19541245905953683,-0.15162297125120219) (0.070139006393100861,-0.061912973852309455) (-0.082543494431322514,0.070591600897171439) (0.26056475895113662,-0.15758699808548945) (-0.10984416520181302,0.036699832633097423) (-0.12775248365672892,0.17192750286366898) (0.44108193304250404,0) (-0.38678069591153069,-0.051586368198223917) (-0.024764520095960252,0.21293405004983554) (-0.0066367838004513721,0.089860339021298669) (-0.0011508209616608079,-0.0017540477349504103) (0.0015878740533064547,-0.0034878478012160766) (0.018682442082557225,0.014743124035103382) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.22715962190761393,-0.074558838438882891) (0.15723189488610034,0.029308493880780023) (0.3432464872793598,-0.083850365953100275) (0.17953140723884636,-0.050544138344808122) (0.1630397792317288,-0.17265444442295361) (0.15493347323211606,-0.15806115302272103) (0.24587318316139103,0.078739127250504359) (0.13658194752266348,-0.21492832336455153) (0.019440343795072236,-0.0076387725938828295) (-0.15726322482368266,0.15766806493997243) (-0.10191508550602682,0.11264872820060365) (0.048668179713740066,0.053627405293215358) (0.19385461535596216,-0.10732611232297354) (-0.083530640362389302,0.1152118425960344) (-0.1849109953513364,0.032131681287158147) (0.44231620249546638,0) (-0.023219570125300987,-0.42058325389791712) (-0.04888904595118429,-0.22020680437342693) (-0.0017656146305158715,-0.0019761415754939917) (-0.009892848934597933,-0.0094862487309361043) (-0.056329443501938699,-0.031282286355479486) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.15396397997569963,-0.068696845403574833) (0.090664515363703263,0.033223965937771514) (0.22933544990798921,-0.1121017816325736) (-0.0036089045136275897,0.024035067262431889) (0.16741128903994118,-0.24246559960733516) (0.095237111621228956,-0.12690708380605464) (0.26170108111804941,0.040917600432181803) (0.0029516030758692871,-0.11800827388318784) (-0.10420978062795611,0.1817083355992177) (-0.10344650241982967,0.14346459525552879) (0.056415163953382183,-0.087168745691227484) (-0.043452124580389176,0.15263635343861418) (0.0002232491020278899,0.0020050012644181139) (0.045116835960939503,-0.18703083853905658) (-0.1280931150937874,0.04308610815973949) (-0.15043894320759865,0.050439492271636896) (0.097771635185799732,0.42711565207176527) (0.15262103533738938,0.41167101424299252) (0.0012122464394616721,0.00092080749871746798) (0.055591676796621338,0.017737849372865596) (0.2197989753081197,0.077313508958646429) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.09057400102344132,-0.053022704874470777) (0.046578830563149425,0.025163236400402439) (0.12100979529959999,-0.094026001910441373) (-0.085800788272044515,0.09427495657434469) (0.093036360607278046,-0.17534751448866634) (0.072978843630357226,-0.077732211088340178) (0.26678317560778486,0) (-0.086607950635208666,-0.022701549066673588) (-0.075040370215192734,0.18976092662475791) (0.0063982847545659086,-0.028020067072905323) (0.073287136151859028,-0.16291332463959113) (0.0089227125738147971,0.00032993794545598188) (-0.10960910191535185,0.12257988363575513) (0.010408816212337874,-0.064142296426264553) (0.15720096082970905,-0.086731131318466853) (-0.16371319825462774,0.060989791367666656) (-0.059512450745910751,-0.14122752789483239) (-0.23829367705430374,-0.37719586141984551) (-0.0391187563550109,-0.021738651312602612) (-0.22738800928290656,-0.043620034846047595) (-0.44130610678862675,-0.075092892454865542) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.04227703220013012,-0.032249768335212717) (0.017950809152717982,0.013798842563970693) (0.044879638911350335,-0.054417497638830449) (-0.078406049996732508,0.11059119716425123) (0.033391607524250105,-0.066373902075022514) (0.06762596583030607,-0.046862730637279977) (0.25653742563459259,-0.040017677466897272) (-0.094599629312034722,0.015173737167461766) (-0.017567705891884642,0.073987655526999208) (0.026201579988089172,-0.11500310918126148) (0.021225104224505284,-0.069669471296625873) (0.030356819670360406,-0.10923395145293409) (-0.041414195504528531,0.063202346112935501) (0.0030724494699539209,0.1001970215210351) (0.085925317270792653,-0.066566439631348215) (0.097540650193716105,-0.059036182384447168) (-0.10508585745374166,-0.16932953145354734) (0.064493191570769201,0.066086772682533101) (0.19382897043234498,0.067902832008961245) (0.47830715797855067,0) (0.46126120860069936,0) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.012166319832359941,-0.012243835630236755) (0.0017528665905965795,0.0062740136942820886) (0.0062246761066161735,-0.016166045096837625) (-0.035897163975520112,0.071233810060087444) (0.0099556647514603188,0.008512639549272661) (0.043297131234876295,-0.028856532370147944) (0.23440054205790609,-0.075017952804705496) (-0.05376298113257931,0.014743194960699514) (-0.0012277268218418664,-0.02458087826692433) (0.0057682081614397092,-0.079578954840803726) (0.00058409544725385176,0.027658779402774145) (0.013015451651940043,-0.082255393485747202) (0.011881619847725877,-0.032175136858012363) (0.013873741558141597,0.085049132999848814) (-0.027049305149699512,0.031672563278327556) (0.095837264415249895,-0.075350460543097769) (0.035542634899399947,0.038235302090529347) (0.15352120665882535,0.1280065798578271) (-0.488542934481765,-0.083313540743414904) (-0.45555511329144005,0.080375748344295145) (-0.044185998090204542,0.0084874857087138701) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.00025580278574717139,-0.00021592201874761615) (-0.0014713616956529836,0.00091523635003212746) (-0.00077339788886946056,0.0042743255074578932) (-0.0003743803491693125,-0.00024008795907000106) (0.0054115222890486672,0.034025009116378895) (-0.00035655378170548486,-0.00049156854683759718) (0.20983065120362546,-0.10586058980368723) (0.0030354664662546813,-0.0017210997788199549) (-0.010036867900336512,-0.054733424256187657) (0.00078639028657396224,0.00052997842497741292) (0.0067468139958609605,0.063170135453619602) (-0.00020819364908015398,0.0027344098111111181) (0.013826542958227371,-0.066138861769025045) (-1.0546826514373141e-05,0.00023034580046552461) (-0.046243754705995357,0.074740405907676555) (-1.8191168318064685e-05,3.210906471674268e-05) (0.10327765778823644,0.081604358470860006) (-8.5116408390045447e-06,4.6599687541243057e-06) (0.6484499724488062,0) (9.4179160190193588e-07,-4.5228625523760581e-06) (-0.21514531736803694,0.075671137950688097) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.0020567524904923176,-0.0032861252770721265) (0.0071622699829519323,-0.011633790664101364) (0.012492566266413721,-0.0059065050992850743) (0.010313292161144769,-0.077556116402148489) (6.3914775889193157e-05,0.015201158379201064) (-0.032484157500440147,0.039074449494420474) (0.18707716732313701,-0.13630106041084517) (0.04672666103952712,-0.035616509849346806) (-0.010484350688724858,-0.021947061223471998) (0.02109868339058555,0.076411828991598457) (0.011750625731228401,0.040286832113212601) (0.016071930128426924,0.084992204574640032) (0.0003049651329718071,-0.033917905010207132) (-0.041014983826223511,-0.075159657390979101) (-0.015020637611743579,0.04000083367828134) (-0.065443358928847853,0.10276487708159254) (0.0467738479066084,0.024386681642954083) (-0.18707750861932876,-0.070086262787995623) (-0.4885548396564604,0.082167343305512341) (0.40351185805314504,-0.22597878586948311) (-0.039159464598619631,0.022866935608505033) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.0083131038853035879,-0.02577984549532629) (0.021667024504304997,-0.039602556712179542) (0.028219851978679468,-0.054838467402890827) (-0.0043960183147020559,-0.12988045323295999) (-0.028940985434884145,-0.050364531780292231) (-0.027266974013938104,0.07286696333511393) (0.16121169000888394,-0.1647944356344587) (0.051858713887190516,-0.068615463436292143) (0.030415591731552276,0.06644074202794259) (0.047510686264187842,0.10365846441258608) (-0.019141459747573874,-0.049842585367199113) (0.044768247622874735,0.098322905400541089) (0.0067401071956476651,0.0741522088287625) (-0.064595355762933793,-0.076338921248337632) (0.026050379512430305,-0.10373348820824764) (-0.039230281441055892,0.10660385207386501) (-0.18637154129997205,-0.067013347723015732) (-0.091385009697588448,-0.011520381182259072) (0.19418385889335216,-0.067458724278486371) (-0.37448844025258871,0.29749009883250693) (0.36055654511202873,-0.28627646557066422) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (0.0067826484491050219,-0.066545650375957596) (0.034535244766976406,-0.079621114880694857) (0.023503313083281879,-0.1366247700615153) (-0.025839190525023852,-0.11587351892518453) (-0.10202135445303173,-0.14448794337800142) (0.016952991102283078,0.094688246415200877) (0.12743202416283864,-0.18377900428862129) (0.038607061623022569,-0.041099721868643434) (0.1187684404705181,0.16324950173614747) (0.015029157139508862,0.019343651289371534) (-0.091640064676957553,-0.14291398267562622) (-0.011959517956909829,-0.0083279340370158248) (0.043904323313422006,0.155851230675217) (0.048203804730530944,0.042379357536093697) (0.011238328895591149,-0.17708775101915286) (0.035856269136820725,-0.17171338664069474) (-0.14933248171732608,-0.025511919387279168) (0.44637678804192482,0) (-0.039082748306727533,0.021111135541291074) (0.15826676236091655,-0.16861381536887626) (-0.29953377484365651,0.33382326107879856) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
 (-0.014128997877686829,-0.11761914902406878) (0.045578038986850457,-0.11305423702910296) (-0.017845381453784934,-0.22159301971900025) (-0.012729061575516143,-0.0063632059019775849) (-0.18968135378652945,-0.19556270999054604) (0.081605588429920634,0.11382517747459873) (0.088504698259483483,-0.18861378034522086) (0.085251013789162319,0.066996951976790217) (0.16152464386561127,0.16079687594751757) (-0.11401849312392381,-0.13035614893994557) (-0.072552695977937093,-0.075316484813555656) (-0.14860396671746412,-0.08566598826764503) (-7.6734371577713654e-05,0.0024026992004893364) (0.17184972703345483,0.086675984663883876) (0.014962882468595139,0.13751125700217065) (-0.015027889032880458,-0.15894025717653934) (0.44001626428660245,0) (-0.43448848777108839,0.055627119905267849) (0.0013976583277204892,-0.0013810686552374845) (-0.030186873638107896,0.050364135573659818) (0.12487689440642735,-0.1949909264589495) (-0,0) (0,0) (0,0) (0,-0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,0) (0,0) (-0,0) (0,0) (0,-0) (0,0) (-0,0)
