# Created by Octave 6.4.0, Thu Apr 11 16:57:31 2024 CEST <pauline@nanotower>
# name: N
# type: scalar
200


# name: P1
# type: complex matrix
# rows: 84
# columns: 42
 (-0.20425438652288952,0.18583842215931801) (0.17705218723121965,0.012961363054244619) (0.3584530582310605,0) (0.21518155696129693,-0.30032417609340867) (0.010231456275107796,0.01815890352857644) (0.23512155695858566,-0.013161999586897885) (0.15515239630510075,-0.17587695831514008) (0.017019405489418785,0.21512678148397613) (0.16696869781407173,-0.14130148433687423) (0.10984279682055348,-0.049680613935075266) (-0.089109960987066333,0.10647948770057977) (0.2565755450814115,-0.18824335377123733) (-0.10833653480823796,0.037675473454358802) (-0.20833146827436591,0.034962084303935187) (-0.18636594184213223,0.39823732707518034) (-0.10451416227924362,0.37776302319858412) (-0.020996428957636162,0.21384994188874151) (0.005054792668268776,0.090089662031478224) (-0.00084513364587243288,-0.001698018321335659) (-7.2348225853693081e-05,0.00086280332357587929) (0.0047437929815844875,0.022595729370923114) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (-0.12438576881755416,0.16529120283245902) (0.0897322007845823,0.044108578530303359) (0.33671634790181987,-0.092475026130089594) (0.079613476406663886,-0.16726533826844889) (-0.18833869058830355,0.13285321833866973) (0.19089244493338681,0.013777106342926587) (0.061539089234683333,-0.18405315483953741) (0.053864374225972886,0.21849644380489133) (0.014372511147820809,0.018496573937258249) (-0.15242779535508505,0.12717597369041556) (-0.094257855407830632,0.13089278898416143) (0.0066331117607502012,-0.010976360937121801) (0.19168010539728814,-0.10601312909744635) (-0.13811328755042013,0.044934827598675064) (0.049069106153797573,-0.18421096512963098) (0.046271486408996948,-0.43971132958457992) (-0.026085098809575546,-0.41888201542369524) (-0.052198822368671419,-0.22070584850973232) (-0.0014940561652520051,-0.0019550208007916986) (0.0049748732752247175,0.01234541610372332) (-0.025934851034294704,-0.059467522936793492) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (-0.059246699401103047,0.12427251547747598) (0.041568938917833163,0.054590171171135751) (0.23753881527894355,-0.12487145605021072) (0.00074478409279188427,0.01034617482574381) (-0.19099863324155347,0.19905388820990036) (0.10033893891058313,-0.035042776787165192) (0.048257169522962856,-0.10686089780204508) (0.092408145849539894,0.21600614857068159) (-0.083056777216978545,0.20216807441259146) (-0.11129153951004112,0.1245770299002852) (0.055914409630971794,-0.090572602141737055) (-0.085947917744346874,0.1319264807206677) (-0.001635471543745849,0.0016618333576869982) (0.16392595744444707,-0.090797661953944175) (0.011617954105343435,-0.1349482074966481) (0.010976270011854111,0.1523049893426692) (0.10169581831869737,0.42718672046821254) (0.17074007779256914,0.4058741787844512) (0.0014471103295247061,0.00089000091703731756) (-0.031493586248326641,-0.04941917640359323) (0.12444117363030814,0.19587574415179501) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (-0.017303041071173815,0.076864694735722772) (0.019349553453145527,0.043904877262227499) (0.12766042898051858,-0.1007668819103415) (-0.0048702812071506618,0.11668494407791935) (-0.086846454680001087,0.15668418381596252) (0.013881579660419634,-0.091549889062370826) (0.084576259501156825,-0.056956412481227583) (0.12978804948523895,0.20314660847538804) (-0.05383320106876912,0.19624352512798215) (0.017182097674244542,-0.025462815800643926) (0.066287043111355193,-0.16120429994587143) (0.0012700094037946543,0.0098317001110940511) (-0.10939193619821465,0.1217059415073585) (0.051916946836322003,-0.039985266820316695) (0.010696519880500979,0.17890815317853179) (0.040219909565828382,0.17125570862235981) (-0.058397763506056327,-0.14192921305799672) (-0.23924707421881686,-0.374919954079733) (-0.038961485658971104,-0.021605837384058621) (0.15546765343568619,0.17269402053055796) (-0.30095056554386618,-0.33144347076906344) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.0019132156201787827,0.035379540990842284) (0.0078913568749054575,0.024911094834850291) (0.048363790106807775,-0.052132175620623604) (0.016147512199863746,0.12479805137979622) (-0.003718176953212725,0.063775148620960551) (-0.031404093453113298,-0.10528310290126047) (0.093816038478233069,-0.053554284372740985) (0.16082359093666576,0.17711767930454489) (-0.010179043962654219,0.07445559881663931) (0.04905067292674261,-0.1105146849801622) (0.020241983782037308,-0.059595345426148437) (0.031078537825186017,-0.10771966419724481) (-0.040711394774256962,0.062938582757976452) (-0.066466899810804822,0.07378681818197988) (0.02402889493979378,0.10471628964401308) (-0.043866009836086475,-0.10331942283366312) (-0.10589341893975313,-0.16794401082922794) (0.060767326671235203,0.066571224762707021) (0.19394527053172761,0.06721352359789963) (-0.37542389284519256,-0.29693285807013148) (0.3616977199743871,0.28618561139834248) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.0046045275811773742,0.0082639296673755157) (0.00081089351642404375,0.0097025380665172797) (0.0082139460099175873,-0.010467604066370907) (0.022336130100044448,0.071094530233896086) (0.018323711909843884,-0.0081776891705466759) (-0.033529274801267619,-0.067084575734067814) (0.05422741246168894,-0.044128350811883189) (0.18312694579216879,0.14249102345875672) (-0.0040221447318172067,-0.023868778364439281) (0.020957434639536181,-0.080513063733819168) (0.0055483468432432625,0.034878963339335052) (0.0073643969111747004,-0.087583134636842891) (0.012079504577550512,-0.032034588211279885) (-0.046871939547737329,0.072646258581186313) (-0.017540300111012899,-0.038642250197500352) (-0.06548564035780266,-0.10320488531650418) (0.03586869164243868,0.038726358878433405) (0.15675846543280439,0.12391169668642729) (-0.48850173795118457,-0.082738002852282971) (0.40497170601167382,0.22180634705152757) (-0.040126070283384108,-0.021533643125279889) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (-7.888051405439717e-05,-0.00026463083133271953) (-0.0011943510579941535,0.00022741006365457829) (-0.0021429716849434475,0.0057402467825772617) (0.00039967197933049858,-9.298015575021033e-05) (0.0020005981453622814,-0.033609617827345575) (-0.0013109276981596093,-0.0010010099349468961) (-0.001178851584590899,0.0010475480361548943) (0.20107857230011347,0.10748493972393608) (-0.0153116967315162,-0.053556283277112787) (-0.00029880841701467357,0.00019620829629224049) (0.0098174199498298389,0.062616990260494138) (-0.0021251323084501695,0.00039421678373580485) (0.013922081389665083,-0.066212930865556019) (-0.00013147457636823707,-5.0638119560092863e-05) (-0.048114942256685098,-0.073530485049031175) (-2.0280094151051483e-05,2.0499585085144119e-05) (0.10368656359017682,0.081176094293671466) (2.9504886118722782e-06,-5.7377798623043537e-06) (0.64864208770493614,0) (9.2905599667004538e-07,-2.965596690649286e-06) (-0.21575955989742118,-0.074182073547248414) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (-0.0019377953706009115,0.010088400403428656) (0.0028823389806705377,-0.010537430937238199) (0.0035740015617157475,-0.012706283150329395) (-0.044190342930953599,-0.060026833799489969) (-0.019749718514355342,-0.0098992162804379339) (0.052475501277363459,0.0516829556492183) (-0.037390788669629797,0.060735132606558717) (0.21976952266277411,0.074439340686203434) (-0.01143987579094057,-0.021591714357450175) (0.0061756377049409367,0.083188213909274764) (0.0068295007627852417,0.035406301509310706) (0.019575786350093147,0.086039530900941269) (0.00088868006464893484,-0.034236816595741792) (0.020362168699445026,-0.084020622649475296) (-0.02898195170986223,-0.031043856276114643) (0.095697455472431164,0.076063803067758923) (0.046532641291200806,0.024948887734334298) (-0.18874796526416537,-0.065638554076541622) (-0.48858378015569026,0.082345983685037163) (-0.45537219506838594,-0.076535187633790219) (-0.044968854906904838,-0.0072302562813853846) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.0089033178736687996,0.035870384684006232) (0.01094679590287502,-0.029496338206355329) (0.0093522316997613642,-0.070612074777451433) (-0.091435915035283352,-0.087417583359577083) (-0.014330296464372658,0.067510409373012489) (0.095824084831154954,0.06452779932571652) (-0.036182860178419332,0.096040650341190165) (0.23600633511599672,0.03921950180289939) (0.039735980760326722,0.063322470490230709) (0.0300573616380416,0.11667122668395323) (-0.03179820514401694,-0.052077191002528188) (0.046730020485429083,0.10166610737758347) (0.0075088007343911273,0.074551602786121995) (0.0066928249588831049,-0.099098917835042516) (0.08392931596086517,0.067029264684859244) (0.098592614239233059,0.053686015654478211) (-0.18726767969345859,-0.065974512806787761) (-0.088990619796689319,-0.014371810892682482) (0.193803809605813,-0.067660701450547631) (0.47869370707143105,0) (0.46125575612470049,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.040402636221453972,0.069790385940683625) (0.021343889884956911,-0.054140773102258712) (-0.0054532032081969703,-0.1624743917839484) (-0.099302762611159792,-0.064465448379712242) (0.045905322250494006,0.17822168632179722) (0.090699646671443007,0.062149746165123858) (0.013818102151687529,0.084612252949938252) (0.24107693913547351,0) (0.13551958384836388,0.15220013556803455) (0.012936987467766158,0.026752522544804716) (-0.10289480223742647,-0.13984735761165348) (0.0020096524440479753,-0.012530663470101705) (0.043696216082472455,0.15776397952073426) (0.0058326248602286225,0.065245173864572098) (0.15676607289312375,0.086853958794385427) (-0.16582109432184869,-0.058883262166672098) (-0.15112356210564365,-0.02666788966903768) (0.44481777158334401,0) (-0.039088664791488169,0.021362600185803528) (-0.22913404831661632,0.038705184622450234) (-0.44130872048169018,0.075737391287112987) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.096231359145737771,0.10095040717086007) (0.04008694836405266,-0.071023610254648387) (-0.059156880330979579,-0.25937615927227015) (-0.014617635942192222,0.0028105705124002473) (0.13783066688529946,0.24294992836923668) (0.049398394708811619,0.10133328800378487) (0.10777116480837992,0.036165639356475696) (0.23166184148498367,-0.039197737164446758) (0.16615405885460149,0.14502612995729006) (-0.094773216050303838,-0.13794968395216081) (-0.075310973278478827,-0.076120914117025137) (-0.10166127466020074,-0.12129331869604576) (-0.0015864815759759705,0.0035901116474726007) (0.049187562845781685,0.18079891598785819) (-0.12827953670519221,-0.043861698403220996) (-0.15061075902794963,-0.025344394711352351) (0.43925247801576262,0) (-0.43423081899174043,0.073365712283235296) (0.0012540830825688576,-0.0011484759539448267) (0.055415314977156765,-0.019077131783572836) (0.21911615962162939,-0.076409120465237831) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.17276681710700631,0.11640695728953628) (0.08323467715702676,-0.06520786143644372) (-0.14763475145627253,-0.30710883529967403) (0.1724502943867518,0.065499302220122249) (0.15026391221361582,0.1767007419757505) (0.050169618479350753,0.17733217784695154) (0.20072769186247824,-0.0027643931029471894) (0.21255083186813989,-0.073952012569566211) (-0.0028372168175810324,0.026925742042875692) (-0.14197700701855187,-0.13633095317782812) (0.12789450678726946,0.099653749239853068) (0.008634265687071584,0.01088648196108878) (-0.12832057099486835,-0.1772994694324716) (-0.060556607846525869,-0.1320416334345127) (-0.18816824660219111,-0.031874969354595772) (0.44223758948219705,0) (-0.41393882011986771,0.06933413350629905) (0.2144875270366563,-0.073808914573887996) (-0.0017159906016672008,0.0017397235642439249) (-0.011560652475907717,0.0065933593716973396) (-0.056653508863395464,0.031698945764962148) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.25652767732721532,0.10490246223662604) (0.16631185436974438,-0.035224781289410548) (-0.22759743747076236,-0.25287075454879437) (0.36589810908642673,0.062641163750285486) (-0.016059383774460628,0.019857313859761964) (0.14156271871848164,0.18304320083150361) (0.2358008866575701,0.028658142874990546) (0.18947970749949916,-0.10329666590182819) (-0.21210046640856808,-0.045394213036807456) (0.091034822281495759,0.083229625615359404) (0.11923202733864177,0.078783544836217065) (0.2812849917598339,0.14997708309189933) (0.080397397026876705,0.081709114509038921) (-0.12021013328841201,-0.17383557808013256) (0.4396957348794488,0) (-0.38695247483869416,0.063109231106249303) (0.20288828872069847,-0.071117594022677727) (-0.07885513078597553,0.043869238301527551) (-0.0010931212302217554,0.0015239146195333004) (-0.00044491154564265382,0.00075861956794696385) (0.018216048808891137,-0.01410558210021861) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.32395277069808454,0.062715993628232949) (0.2820079718865392,-0.00032216893721398465) (-0.23179641996631853,-0.093578182983338393) (0.3910414689891375,0) (-0.23376437269706865,-0.050209483481129406) (0.2587455554788255,0.055016334597889557) (0.23315247157166263,0.12277714636916716) (0.1642607912629365,-0.12763807859357346) (-0.033770850177994249,0.0029338993044188324) (0.24680387040342097,0.13094525173515489) (-0.28613467085061911,-0.073453153366608903) (-0.018290727917162859,-0.029132910873119332) (0.22091478491644551,0.16146281977602966) (0.28186432738443201,0.29310715830275219) (-0.3623038442537363,0.061890586838604461) (0.22934529443837642,-0.080049952084547044) (-0.086534687400447688,0.047116033315337022) (0.014854860968051463,-0.010635368384048022) (-0.00079515559728798933,0.0016235052006870446) (-0.0017193847433807832,0.0025241595115588771) (0.0018880071071751448,-0.0016393358174239315) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.34569658278750964,0) (0.38254871957526271,0.011726676387475987) (-0.1261275219818096,0.094860677205769989) (0.16090641405324796,-0.022642269714689162) (-0.16800710203434271,0.042176405429689021) (0.31918816695037483,-0.0671081178971214) (0.27898787069929221,0.12731574691427217) (0.13666375330309868,-0.14646863962610251) (0.39449611538879037,0) (-0.19515554501976609,-0.061513510260350145) (-0.099663605142823936,-0.013653693354513805) (-0.2625810581314123,-0.047817771526861244) (-0.37164250469253379,-0.17672796966206136) (-0.31149455312819646,-0.22847838975600859) (0.22387434203564882,-0.078258388190873329) (-0.080384316734100791,0.041311994377528985) (0.014567105810592468,-0.012124814979147502) (-0.0073878407073535487,0.009871751194312774) (-0.00049683023401142458,0.0016597449179773123) (-0.0012548482841933429,0.002967342461327249) (0.0034821464170869125,-0.0049299977315495937) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.29684495292492846,-0.05606160294661694) (0.39114451476079543,-0.0074619040985325902) (0.031062968253196051,0.19406892001264658) (-0.15843490892386064,0.066506662869559877) (0.23490481499359611,0.10418799829793324) (0.32837949605018457,0) (0.31526112721752403,-0.094706426815833245) (0.1070702468336046,-0.15874049362121742) (0.2207452157391892,-0.010907707291203397) (-0.32575001846355994,-0.030707946657689306) (0.40907856792789982,0) (0.48758142791944742,0) (0.35132068880304362,0.10313495974383069) (0.20003597406652265,0.1013515868539131) (-0.082509423224470357,0.045915982250784963) (0.032651655587160801,-0.026456752981135853) (-0.0092188410216359953,0.0095898416233158) (-0.0015745937802021809,0.0037260139211089732) (-0.00018751557105851156,0.0013075806048086173) (-0.0006638355894067028,0.0025335514816549509) (0.0018267103554278027,-0.0035594539355681435) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (0.17220697874481089,-0.066821986896119748) (0.25214791537563364,-0.027149942693671117) (0.10466764356025178,0.14042549911596069) (-0.24728119632387166,0.14865470116600502) (0.42462940520963399,0) (0.24003977626406339,0.15951428602828172) (0.12559628535621481,-0.28776164197962867) (0.07621647033472774,-0.16289873494110438) (-0.35091033354130491,0.16061194040873233) (0.41068818946479907,0) (-0.36341608548670418,0.091476638622276382) (-0.21237237097230469,0.0037833654609006201) (-0.15590781723005034,-0.013442364882303479) (-0.10819928921679375,-0.030133372183875601) (0.038283542786781803,-0.030346517431974921) (0.0016279419352704235,-0.0081541293804769741) (-0.0054347089816929699,0.0075519625983948889) (-0.0016662151030780231,0.010362355938638351) (8.4245568351952013e-05,0.002022721228181255) (5.9249136113124178e-05,0.0048463398569049557) (0.0018452227872227003,-0.0062532830307525517) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (0,0) (0,-0) (0,-0) (0,-0) (0,0) (0,-0) (0,0) (-0,0) (0,-0) (0,0) (0,0) (0,0)
 (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,-0) (-0.14719739141436483,0.0071397457447724844) (0.16416630491890857,-0.03535809361284474) (-0.11661212586078316,-0.073972386740785878) (-0.095957351846634592,-0.10272680471319413) (0.059017284298575001,-0.27455857183208393) (0.19269162954041494,-0.1579818261142337) (-0.05883667452467034,-0.15273428752423515) (-0.11933213809819587,-0.23521061758259701) (-0.0036917083250356218,0.024147556893855997) (0.10687311740948235,-0.20441180825864241) (-0.10445751837010188,0.24652091485623143) (-0.013186032113643758,-0.064193298075857538) (0.09388431192920399,0.031958704064365975) (0.025295886171107451,-0.054191502177794858) (-0.033213607052100039,0.015217635080482139) (0.011184620154310661,-0.025487590145294385) (0.0079504394616259199,-0.0069807019468628752) (0.0049539980367707421,-0.021442034095915302) (-0.0033106422942710345,0.0058248770902570128) (0.0028455784620223046,-0.01268056860005125) (0.00045634994593039791,-0.0023852780303662835)
 (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,-0) (-0.25966789544813174,0.052294168062900423) (0.28902562679837152,-0.10458732152027692) (-0.12044497283822174,-0.039184298196994427) (-0.10508895968506482,-0.071392282528871503) (0.01709437756268202,-0.20056770959331344) (0.12338077939113996,-0.13742545741558662) (0.06370035242119737,0.10269454526194673) (0.069892265537020132,0.11363621768197202) (-0.00024083479089006925,0.021724237572756031) (-0.048143430297075664,0.16363715854168587) (0.063303291001020515,-0.26810834812900147) (0.094908145451513909,0.22722030363776796) (-0.26314609798252508,-0.049393677138210017) (-0.015001810927206724,0.041913844827148702) (0.046277049246722581,-0.034897814417879841) (0.0072300613899775748,-0.029789567216092903) (0.005824910310999824,-0.0064879848428829393) (0.00066606958590199362,-0.019806994718210839) (-0.001574801274968,0.0031963524018799707) (0.00038668938522302791,-0.01224343809277394) (0.00016708924799733915,-0.0013563728497488423)
 (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,-0) (-0.28736357609189395,0.10138026504344556) (0.30403348435183647,-0.16082510628215049) (0.021434729059485982,0.031933742663717075) (0.020160112116612859,0.025827671729484452) (0.027675084690743285,0.091656633988927733) (-0.03608754969369668,0.057849112394819775) (0.16584155490652178,0.18888170859020009) (0.21259473246166502,0.22472127601235975) (0.0031600464434840755,0.020292126882937057) (0.0025801947952776572,-0.056214304314739942) (-0.0021943765451845204,0.062273387757863313) (-0.11571088606001456,-0.18684219043412542) (0.33017363897221647,0) (0.020945282071032578,-0.19187291633638973) (-0.11713453632777862,0.11746160689560936) (-0.0013305921413499584,-0.0077367237422238449) (-0.0028100289471379323,0.0077873427109610227) (-0.0029171626301076233,-0.024891903988298672) (-0.0010222954665794308,0.0040373410693555671) (-0.0018168110541241147,-0.014524395573069603) (-0.00010686709975397553,-0.0014580046992055213)
 (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,-0) (-0.23202119167836818,0.11450443292390901) (0.21549994567028941,-0.15319216879352177) (0.2165440674608069,0.050391717968878036) (0.21092841213455329,0.084892913755342719) (0.069320751203411538,0.18093064166002615) (-0.059065855493508464,0.12651383160863672) (0.015103337272066617,0.0084363389796239651) (-0.042021744437005688,-0.021139383743693514) (0.0062629693238104005,0.019409506126930792) (-0.0043370846594512208,-0.26366394133746829) (0.029913904101032507,0.28016272867181058) (0.11257786218489094,0.11972359033485247) (-0.22177689013532936,0.03637776483514675) (0.010586277322526969,0.21556344831272242) (0.16090434404525139,-0.23379406412364862) (-0.0054177696094418176,-0.10975041720895944) (0.017149052329278647,-0.056871138950849554) (-0.0071676439533884424,-0.023517736829261084) (-0.00033100825778762896,0.0028169165901067886) (-0.0049093212843613768,-0.01680826027130098) (-0.0003887200151266823,-0.0014498341220266935)
 (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,-0) (-0.13340559932529128,0.073659166772853238) (0.083539186862754203,-0.067770605537592177) (0.3364130985181063,0) (0.35265291924453834,0.064854539427322777) (0.0052304814266264481,-0.0052933482473342111) (0.00093116120700501015,-0.056309575759759284) (-0.11772665622786854,-0.07287136028923176) (-0.25983920795345938,-0.11750975690816226) (0.0039998618383886228,0.011201881985778806) (0.013968853935548056,0.016313177692562447) (-0.034227131731047973,-0.13110971014852235) (0.16310104067007686,0.13238731633497142) (-0.13512476805906984,0.040823014218135993) (-0.07608648493339383,-0.30812018396512758) (-0.15949715791438679,0.34242945000234398) (0.024306260976157804,0.13093863360724495) (-0.015261892642671887,0.1447514778211578) (-0.022340708093429085,-0.050922411449265251) (0.0020903078186761664,0.01121331617319438) (-0.0090982412271400689,-0.018982082873033095) (-0.00063861660504518978,-0.0013309401553494604)
 (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,-0) (-0.039200160947695281,-0.009749346115020768) (-0.024757129375686422,0.063691277301868757) (0.31465609719575138,-0.065610723252149644) (0.37762979918465539,0) (-0.14531144256523826,-0.20743037092013761) (0.0056568725665383235,-0.30051970496492791) (0.025279287678450866,0.0035422156553423373) (-0.071849309578948056,-0.010788154473898344) (-0.0091002122590189451,-0.0061477847960529613) (0.044321184972988661,0.10990801355285662) (-0.09403900918668201,-0.2189265751065233) (-0.11526698362510723,-0.063909680416158687) (0.25190983788301247,-0.13948258959621787) (-0.00032097404810749533,-0.012959889080012034) (0.044207913332694096,-0.175780789373955) (-0.13530253743425968,-0.33430401124004128) (-0.019641425380608042,-0.32751344318334902) (0.014859481050520488,0.030515946083031438) (-0.012991604197214372,-0.030833727201662949) (-0.016122899041462999,-0.023379124088095171) (-0.00081395471135169216,-0.0011139959272308615)
 (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,-0) (0.019669083027114523,-0.10693953097999082) (-0.072366709707838567,0.18490876609391824) (0.17612197327891618,-0.082442080098774517) (0.29970863091125383,-0.052222200997781756) (-0.22225139469835326,-0.23194087814644587) (-0.051354204658599967,-0.38857740747453418) (0.28705298380504762,0.047911845484617917) (0.25788630726336842,0.043550271327083931) (-0.014728821824195503,-0.012789592925316402) (-0.078334892928976718,-0.12917299664568294) (0.072511486103127534,0.083220107312602404) (-0.026725590185653743,-0.016208731015823086) (0.048282680549978578,-0.035058865614678525) (0.077111499759084282,0.12958355108656547) (0.02421796197740312,-0.21646378322222037) (0.10980799409237595,0.17634366451132094) (0.09916124424487785,0.41362034435277911) (-0.18273773215934858,-0.20602887335516193) (0.07532529594271202,0.12074632914950131) (-0.014840115330421629,-0.013680029485511521) (0.0005111869967197129,0.00030383867390574237)
 (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,-0) (0.036513784762640465,-0.19032482892647962) (-0.062758497406438463,0.24592245719468075) (-0.00094538248024286439,-0.025445831661399784) (0.18276209217857031,-0.062325214987885257) (-0.13048819233580711,-0.11707430643856126) (-0.092739196437926136,-0.29878578832675085) (0.40160655755412528,0) (0.34535920997126063,0) (0.049944834367894042,0.019863049833700172) (-0.23557343268137909,-0.29275571723445093) (0.22595375491104136,0.21130791983102945) (0.2969615067278174,0.045288229232627403) (-0.19501575082627848,0.21292681925325993) (-0.14998403288020751,-0.15219767598438888) (0.020268148572007691,0.254504127470288) (-0.027525409035294643,-0.015646373267468476) (-0.058089904242093413,-0.12794035347561042) (0.24498209626432582,0.20202635918042763) (-0.25525981540172332,-0.28489215717936173) (-0.10054242004186174,-0.080126447152215771) (-0.0087201121851558927,-0.0049975810722613003)
 (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (-0,0) (0,0) (0,0) (0,0) (0,-0) (-0,0) (0,-0) (0,0) (0,-0) (0,-0) (0.021541584668104897,-0.2455586932351902) (-0.027302521177015853,0.22471090907109481) (-0.14054395746105047,0.083584354861203664) (0.086494416417674497,-0.04008040829996757) (0.074537622811711224,-0.0014812185828940172) (-0.08355116347346056,-0.14916157988551632) (0.31942786151011243,-0.058137381660716803) (0.16545627364281423,-0.014605596912726837) (0.24017911668966366,0.07490573023100372) (-0.25077474182828879,-0.24162939420529692) (0.1319746588791974,0.07560539523680182) (0.39071095731860472,0) (-0.12808259467866737,0.18634554613775922) (-0.32383039145129944,-0.25298045865338453) (0.059272466926634251,0.25969492159398727) (-0.3345039321360207,-0.26351088473225209) (-0.19125166994652151,-0.30307507323416277) (-0.31365337537111121,-0.16154217924940809) (0.4030264921973522,0.31812786838998675) (0.21987725384464704,0.13134681897761696) (0.11827948221911937,0.042398965765830854)
